start_time,end_time,duration_min,is_ongoing
2026-03-18T10:30:26Z,2026-03-18T10:31:46Z,1,false
2026-08-29T09:38:24Z,2026-08-29T10:10:19Z,31,false
2026-08-29T21:04:53Z,2026-08-30T01:42:56Z,278,false
