start_time,end_time,duration_min,is_ongoing
2025-06-25T08:42:10.200000Z,2025-06-25T08:43:40.200000Z,1,false
2026-07-01T12:34:50.200000Z,2026-07-01T12:36:10.200000Z,1,false
2026-08-30T19:40:50.200000Z,2026-08-30T19:45:20.200000Z,4,false
