start_time,end_time,duration_min,is_ongoing
2026-01-27T07:07:00.400000Z,2026-01-27T07:13:10.400000Z,6,false
2026-08-03T08:08:40.300000Z,2026-08-03T08:09:50.300000Z,1,false
2026-08-30T15:24:30.300000Z,2026-08-30T15:38:00.300000Z,13,false
2026-08-30T20:50:20.300000Z,,,true
