start_time,end_time,duration_min,is_ongoing
2026-03-18T12:56:10.100000Z,2026-03-18T12:57:20.100000Z,1,false
2026-08-25T08:27:10.100000Z,2026-08-25T08:28:30.200000Z,1,false
