start_time,end_time,duration_min,is_ongoing
2026-05-15T11:49:01Z,2026-05-15T11:50:41Z,1,false
2026-07-09T03:42:01Z,2026-07-09T03:45:01Z,3,false
2026-08-20T01:40:21Z,2026-08-20T01:43:51Z,3,false
